strategy,symbol,n_trades,mean_net_pct,total_net_pct
vol_squeeze_breakout (honest execution) [primary/train],UNIPHOS,18,-2.403463675783711,-43.2623461641068
vol_squeeze_breakout (honest execution) [primary/train],UNITECH,11,0.008859221795620669,0.09745143975182735
vol_squeeze_breakout (honest execution) [primary/train],UPL,4,-2.6049249377972314,-10.419699751188926
vol_squeeze_breakout (honest execution) [primary/train],UTIBANK,4,0.13795450908219964,0.5518180363287986
vol_squeeze_breakout (honest execution) [primary/train],UTVSOF,4,1.7097537995447885,6.839015198179154
vol_squeeze_breakout (honest execution) [primary/train],VAKRANGEE,8,3.1620444495138385,25.296355596110708
vol_squeeze_breakout (honest execution) [primary/train],VARDHACRLC,1,-9.118149018391769,-9.118149018391769
vol_squeeze_breakout (honest execution) [primary/train],VARUN,1,0.5195968055293999,0.5195968055293999
vol_squeeze_breakout (honest execution) [primary/train],VARUNSHIP,4,1.9232975969387964,7.693190387755186
vol_squeeze_breakout (honest execution) [primary/train],VDOCONINTL,2,0.12392075886687937,0.24784151773375873
vol_squeeze_breakout (honest execution) [primary/train],VEDL,2,-7.199141908974347,-14.398283817948695
vol_squeeze_breakout (honest execution) [primary/train],VGUARD,1,-4.171440366809086,-4.171440366809086
vol_squeeze_breakout (honest execution) [primary/train],VIDEOIND,7,-4.7800771507048605,-33.46054005493402
vol_squeeze_breakout (honest execution) [primary/train],VIJAYABANK,19,-2.2876243535685177,-43.464862717801836
vol_squeeze_breakout (honest execution) [primary/train],VIPIND,8,2.1327523771209504,17.062019016967604
vol_squeeze_breakout (honest execution) [primary/train],VISAKAIND,5,-3.608956209306637,-18.044781046533185
vol_squeeze_breakout (honest execution) [primary/train],VISUALSOFT,4,1.1710810541025172,4.684324216410069
vol_squeeze_breakout (honest execution) [primary/train],VOLTAMP,3,8.046235044703982,24.138705134111945
vol_squeeze_breakout (honest execution) [primary/train],VOLTAS,23,-3.000621504317041,-69.01429459929194
vol_squeeze_breakout (honest execution) [primary/train],VSNL,7,4.281580736585069,29.971065156095484
vol_squeeze_breakout (honest execution) [primary/train],WALCHANNAG,1,-15.717615040094264,-15.717615040094264
vol_squeeze_breakout (honest execution) [primary/train],WELCORP,2,-7.453659991216467,-14.907319982432934
vol_squeeze_breakout (honest execution) [primary/train],WELGUJ,4,-0.263935584524181,-1.055742338096724
vol_squeeze_breakout (honest execution) [primary/train],WELSPUNGUJ,2,-6.1426397164101045,-12.285279432820209
vol_squeeze_breakout (honest execution) [primary/train],WELSPUNIND,3,-6.161118879731744,-18.483356639195232
vol_squeeze_breakout (honest execution) [primary/train],WIPRO,29,-2.4421264266755403,-70.82166637359067
vol_squeeze_breakout (honest execution) [primary/train],WOCKPHARMA,12,-0.30402872569288464,-3.6483447083146157
vol_squeeze_breakout (honest execution) [primary/train],WWIL,4,-12.715888653366186,-50.86355461346474
vol_squeeze_breakout (honest execution) [primary/train],YESBANK,25,0.52327941720633,13.081985430158248
vol_squeeze_breakout (honest execution) [primary/train],ZEEL,20,0.46870710818565386,9.374142163713078
vol_squeeze_breakout (honest execution) [primary/train],ZEETELE,6,2.9887026114554573,17.932215668732745
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",3IINFOTECH,8,2.0024315686035887,16.01945254882871
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AANJANEYA,3,-0.8784692028460525,-2.6354076085381575
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AARTIDRUGS,1,-10.208694610362665,-10.208694610362665
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ABAN,12,3.6171412774206666,43.405695329048
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ABB,21,1.5549683002820727,32.65433430592353
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ABGSHIP,5,-8.16661449138864,-40.83307245694319
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ABIRLANUVO,20,2.6999471045143797,53.99894209028759
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ACC,27,0.8600966378172553,23.222609221065895
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ADANIENT,14,0.24272000934868912,3.3980801308816475
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ADANIEXPO,3,2.4568927959426596,7.370678387827979
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ADANIPORTS,7,-0.9288932028666402,-6.5022524200664815
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ADANIPOWER,10,3.362760694266764,33.62760694266764
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ADLABSFILM,9,-3.934663185551768,-35.411968669965916
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AFTEKINFO,3,-4.460128913484755,-13.380386740454265
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AHMEDFORGE,1,-9.359023350969164,-9.359023350969164
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AIAENG,3,-1.3989389350563028,-4.1968168051689085
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AIRDECCAN,1,-9.082673257389455,-9.082673257389455
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AJANTPHARM,6,5.868588141140536,35.211528846843215
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AKRUTI,1,15.946256590298509,15.946256590298509
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ALBK,26,-0.36964113852848884,-9.61066960174071
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ALEMBICLTD,1,-8.060343442593238,-8.060343442593238
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ALOKTEXT,11,1.4974762838433846,16.47223912227723
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ALPSINDUS,2,11.613366575383775,23.22673315076755
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AMARAJABAT,12,-0.08084805124019827,-0.9701766148823792
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AMBUJACEM,22,-1.3483148866827444,-29.662927507020374
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AMRUTANJAN,2,1.492045012736741,2.984090025473482
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AMTEKAUTO,11,-2.0948033977533527,-23.04283737528688
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AMTEKINDIA,3,-5.242143154462254,-15.726429463386761
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ANANTRAJ,4,-6.042610179643008,-24.17044071857203
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ANDHRABANK,20,-0.6913415531639947,-13.826831063279894
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ANDHRSUGAR,1,-10.734561713190171,-10.734561713190171
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ANSALINFRA,2,12.895501358879722,25.791002717759444
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",APIL,12,3.655380826268869,43.864569915226426
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",APLLTD,2,-3.7215232018908027,-7.443046403781605
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",APOLLOHOSP,18,0.058863529079430404,1.0595435234297472
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",APOLLOTYRE,15,1.0402706062330451,15.604059093495678
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",APTECHT,14,2.946311095308169,41.24835533431437
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AREVAT&D,2,2.0075538842701137,4.015107768540227
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ARSSINFRA,1,-13.678786730460224,-13.678786730460224
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ARVIND,16,1.5890991651299478,25.425586642079164
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ARVINDMILL,5,-0.47500408012748385,-2.3750204006374194
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ASHOKLEY,16,0.8905514053118091,14.248822484988946
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ASIANELEC,5,-0.850656876122746,-4.25328438061373
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ASIANPAINT,15,0.24003844692323026,3.600576703848454
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",ASTRAMICRO,5,-7.742302363901407,-38.71151181950704
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AUROPHARMA,17,0.9732552912232826,16.545339950795803
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AXISBANK,11,-0.03539239780898748,-0.38931637589886225
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",AZTEC,4,-2.018967817988077,-8.075871271952307
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BAGFILMS,1,-17.72913962584775,-17.72913962584775
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BAJAJ-AUTO,21,-1.5071138139221223,-31.649390092364566
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BAJAJAUTO,6,0.9095021044695056,5.457012626817034
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BAJAJFINSV,8,-0.438267670901626,-3.506141367213008
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BAJAJHIND,10,-1.6253970593735325,-16.253970593735325
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BAJAJHLDNG,1,5.399767049293545,5.399767049293545
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BAJFINANCE,7,-1.8928966489448507,-13.250276542613955
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BALAJITELE,3,11.179205384619221,33.53761615385766
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BALRAMCHIN,16,-3.2481137151971615,-51.969819443154584
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BANKBARODA,23,-1.6616352942509445,-38.21761176777172
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BANKINDIA,25,0.5751840283958659,14.379600709896648
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BANKPUNJAB,2,4.953511572485959,9.907023144971918
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BANKRAJAS,4,-3.407644719168327,-13.630578876673308
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BARTRONICS,1,9.03835268125,9.03835268125
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BATAINDIA,18,3.532952501829742,63.59314503293536
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BBTC,2,-8.666046096033309,-17.332092192066618
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BEL,19,-0.5737331185234581,-10.900929251945705
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BEML,22,1.2955498815886741,28.50209739495083
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BERGEPAINT,2,-8.205439247627496,-16.41087849525499
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BFUTILITIE,9,2.3664091843208253,21.297682658887428
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BGRENERGY,4,-4.280359578167822,-17.121438312671287
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BHARATFORG,17,1.3718805475981926,23.321969309169273
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BHARTI,3,-3.171596707960474,-9.514790123881422
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BHARTIARTL,21,0.12483917282285113,2.621622629279874
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BHARTISHIP,4,4.874456599895601,19.497826399582404
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BHEL,21,0.12570152819233152,2.6397320920389618
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BHUSANSTL,18,2.7412403514303714,49.34232632574668
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BILT,6,-3.8952351227511492,-23.371410736506895
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BINDALAGRO,5,2.6832620038924153,13.416310019462077
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BIOCON,22,-1.0250622676603067,-22.551369888526747
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BIRLAJUTE,7,0.350996780162653,2.456977461138571
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BOMDYEING,15,4.629877386291718,69.44816079437577
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BONGAIREFN,4,-3.9496452866417995,-15.798581146567198
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BOSCHLTD,3,6.767746780243577,20.30324034073073
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BPCL,32,1.3067979765620483,41.817535249985546
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BRFL,4,-0.3611902280701638,-1.4447609122806553
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BRITANNIA,5,4.284360488217191,21.42180244108595
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",BSELINFRA,4,-4.62146493451967,-18.48585973807868
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CADILAHC,13,1.9160978691221713,24.909272298588228
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CAIRN,13,-0.9663679160746829,-12.562782908970878
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CANBK,23,-0.33127422255868993,-7.619307118849869
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CARERATING,1,-5.909647935848411,-5.909647935848411
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CASTROL,3,-3.1490990025814214,-9.447297007744265
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CASTROLIND,2,-5.206749885220084,-10.413499770440168
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CCL,2,-3.925819513399433,-7.851639026798866
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CEAT,4,-4.248450767183707,-16.993803068734827
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CEATLTD,8,0.0045361542860336,0.0362892342882688
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CENBNK,3,-0.37850029701004156,-1.1355008910301247
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CENTBOP,1,-0.7792080256293002,-0.7792080256293002
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CENTENKA,1,-9.021549476350996,-9.021549476350996
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CENTRALBK,8,1.8313196144419668,14.650556915535734
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CENTURYTEX,17,1.4218742413464631,24.17186210288987
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CESC,15,-2.0840543886274685,-31.260815829412028
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CHAMBLFERT,14,-0.9567515264427786,-13.3945213701989
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CHENNPETRO,10,1.2863460662739385,12.863460662739385
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CIPLA,30,-0.7585645816607992,-22.756937449823976
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",CMC,3,-1.4055487422947035,-4.2166462268841105
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",COALINDIA,10,-0.39190692429268525,-3.9190692429268528
"vol_squeeze_breakout (delay=2, honest execution) [primary/train]",COCHINREFN,2,1.742616683717858,3.485233367435716
