amfi_code,scheme_name,amc_name,category,period_end,filing_date,average_aum_lakhs
150891,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - REGULAR IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,0.13
150746,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,20802.93
150747,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,0.39
150744,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - REGULAR PLAN - GROWTH,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,15474.93
150745,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - REGULAR PLAN - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,0.23
151408,BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - DIRECT GROWTH,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,27075.86
151411,BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - DIRECT IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,0.1
151409,BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - REGULAR GROWTH,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,16902.86
151410,BANDHAN CRISIL IBX GILT APRIL 2032 INDEX FUND - REGULAR IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1.04
148792,BANDHAN CRISIL IBX Gilt April 2028 Index Fund Direct Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,263636.0
148791,BANDHAN CRISIL IBX Gilt April 2028 Index Fund Direct Plan-IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,18.19
148790,BANDHAN CRISIL IBX Gilt April 2028 Index Fund Regular Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,123280.5
148793,BANDHAN CRISIL IBX Gilt April 2028 Index Fund Regular Plan-IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,166.43
148789,BANDHAN CRISIL IBX Gilt June 2027 Index Fund Direct Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,380080.91
148788,BANDHAN CRISIL IBX Gilt June 2027 Index Fund Direct Plan-IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,21.29
148786,BANDHAN CRISIL IBX Gilt June 2027 Index Fund Regular Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,220993.49
148787,BANDHAN CRISIL IBX Gilt June 2027 Index Fund Regular Plan-IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,24.71
149832,BANDHAN NIFTY 100 INDEX FUND - DIRECT PLAN - GROWTH,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,11877.3
149835,BANDHAN NIFTY 100 INDEX FUND - DIRECT PLAN - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,52.61
149833,BANDHAN NIFTY 100 INDEX FUND - REGULAR PLAN - GROWTH,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,10465.15
149834,BANDHAN NIFTY 100 INDEX FUND - REGULAR PLAN - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,128.5
150636,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - DIRECT PLAN,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,156442.2
150633,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - GROWTH - REGULAR PLAN,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,24718.5
150634,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - DIRECT PLAN,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,18.62
150635,BANDHAN NIFTY100 LOW VOLATILITY 30 INDEX FUND - IDCW - REGULAR PLAN,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,54.86
150591,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - DIRECT PLAN,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,3770.75
150592,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - GROWTH - REGULAR PLAN,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,9003.61
150590,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - DIRECT PLAN,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,18.28
150593,BANDHAN NIFTY200 MOMENTUM 30 INDEX FUND - IDCW - REGULAR PLAN,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,30.37
139839,BANDHAN Nifty 50 ETF,Bandhan Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,2335.34
112877,BANDHAN Nifty 50 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,37886.32
112878,BANDHAN Nifty 50 Index Fund - Regular Plan - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,484.76
118482,BANDHAN Nifty 50 Index Fund-Direct Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,183475.6
118483,BANDHAN Nifty 50 Index Fund-Direct Plan-IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1779.29
152264,BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,4067.81
152263,BANDHAN Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,50.77
152266,BANDHAN Nifty Smallcap 250 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,2019.64
152265,BANDHAN Nifty Smallcap 250 Index Fund - Regular Plan - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,43.57
152844,Bandhan BSE Healthcare Index Fund Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,948.52
152843,Bandhan BSE Healthcare Index Fund Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,698.66
153838,Bandhan BSE India Sector Leaders Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,876.5
153839,Bandhan BSE India Sector Leaders Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1801.79
153389,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Direct Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,25.12
153390,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Direct Plan-IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,3.26
153391,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Regular Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,9.03
153392,Bandhan CRISIL-IBX 10:90 Gilt Plus SDL Index - Dec 2029 Fund-Regular Plan-IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,0.64
153407,Bandhan CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,20222.37
153408,Bandhan CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,19020.25
153930,Bandhan Gold ETF,Bandhan Mutual Fund,Other Scheme - Gold ETF,2026-03-31,2026-04-15,10959.26
153114,Bandhan Nifty 200 Quality 30 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,545.77
153113,Bandhan Nifty 200 Quality 30 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,628.28
153003,Bandhan Nifty 500 Momentum 50 Index Fund Direct Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1508.52
153002,Bandhan Nifty 500 Momentum 50 Index Fund Regular Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1404.13
152990,Bandhan Nifty 500 Value 50 Index Fund Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1154.03
152991,Bandhan Nifty 500 Value 50 Index Fund Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1375.64
152177,Bandhan Nifty Alpha 50 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,32310.5
152178,Bandhan Nifty Alpha 50 Index Fund - Direct Plan - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,154.78
152179,Bandhan Nifty Alpha 50 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,17544.57
152180,Bandhan Nifty Alpha 50 Index Fund - Regular Plan - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,155.3
153213,Bandhan Nifty Alpha Low Volatility 30 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,324.93
153212,Bandhan Nifty Alpha Low Volatility 30 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,638.33
152793,Bandhan Nifty Bank Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,872.07
152792,Bandhan Nifty Bank Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1088.49
152041,Bandhan Nifty IT Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1384.62
152042,Bandhan Nifty IT Index Fund - Direct Plan - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,19.22
152043,Bandhan Nifty IT Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1514.76
152044,Bandhan Nifty IT Index Fund - Regular Plan - IDCW,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,8.21
152855,Bandhan Nifty Midcap 150 Index Fund-Direct Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,2005.27
152856,Bandhan Nifty Midcap 150 Index Fund-Regular Plan-Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1110.81
153350,Bandhan Nifty Next 50 Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,969.0
153349,Bandhan Nifty Next 50 Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1640.37
152716,Bandhan Nifty Total Market Index Fund - Direct Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1377.1
152717,Bandhan Nifty Total Market Index Fund - Regular Plan - Growth,Bandhan Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,2580.41
153929,Bandhan Silver ETF,Bandhan Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,19055.61
152231,Baroda BNP Paribas Gold ETF,Baroda BNP Paribas Mutual Fund,Other Scheme - Gold ETF,2026-03-31,2026-04-15,32413.53
151574,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,743.66
151575,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Direct Plan - IDCW Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,3.11
151576,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,2144.25
151573,Baroda BNP Paribas NIFTY SDL December 2028 Index Fund - Regular Plan - IDCW Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,0.75
152329,Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - Growth option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,2367.08
152330,Baroda BNP Paribas Nifty 50 Index Fund - Direct Plan - IDCW option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,23.75
152331,Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - Growth option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,3729.92
152328,Baroda BNP Paribas Nifty 50 Index Fund - Regular Plan - IDCW option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,38.03
152683,Baroda BNP Paribas Nifty Bank ETF,Baroda BNP Paribas Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,374.92
153000,Baroda BNP Paribas Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,317.95
153001,Baroda BNP Paribas Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,582.92
151283,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,7087.95
151279,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,4781.69
151280,Baroda BNP Paribas Nifty SDL December 2026 Index Fund - Regular Plan - IDCW Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,18.48
152931,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,859.06
152930,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Regular Plan - Growth Option,Baroda BNP Paribas Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1436.95
153933,Choice Gold ETF,Choice Mutual Fund,Other Scheme - Gold ETF,2026-03-31,2026-04-15,6943.49
152555,DSP BSE Liquid Rate ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,186154.88
153228,DSP BSE SENSEX Next 30 ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,4305.18
153219,DSP BSE SENSEX Next 30 Index Fund - Direct - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,900.86
153218,DSP BSE SENSEX Next 30 Index Fund - Direct - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,16.22
153216,DSP BSE SENSEX Next 30 Index Fund - Regular - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,615.78
153217,DSP BSE SENSEX Next 30 Index Fund - Regular - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,20.59
151886,DSP BSE Sensex ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,763.99
154256,DSP BSE Top 10 Banks ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,181.86
151329,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,21134.45
151328,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Direct - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,289.18
151327,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Regular - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,10345.09
151330,DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund - Regular - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,9.42
151737,DSP Gold ETF,DSP Mutual Fund,Other Scheme - Gold ETF,2026-03-31,2026-04-15,207578.37
153975,DSP MSCI INDIA ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,579.67
142589,DSP NIFTY 1D Rate Liquid ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,41082.49
149392,DSP Nifty 50 ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,21474.49
149286,DSP Nifty 50 Equal Weight ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,109197.55
141877,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,149062.97
141878,DSP Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,857.16
141875,DSP Nifty 50 Equal Weight Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,90341.29
141876,DSP Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,1013.63
146376,DSP Nifty 50 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,70591.01
146377,DSP Nifty 50 Index Fund - Direct Plan - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,847.89
146379,DSP Nifty 50 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,22036.97
146378,DSP Nifty 50 Index Fund - Regular Plan - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,151.46
154088,DSP Nifty 500 Index Fund - Direct - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,450.27
154089,DSP Nifty 500 Index Fund - Direct - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,6.63
154090,DSP Nifty 500 Index Fund - Regular - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,616.1
154091,DSP Nifty 500 Index Fund - Regular - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,15.26
151262,DSP Nifty Bank ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,70538.63
152654,DSP Nifty Bank Index Fund - Direct - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,3696.13
152653,DSP Nifty Bank Index Fund - Regular - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,2033.73
152306,DSP Nifty Healthcare ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,1181.41
153593,DSP Nifty Healthcare Index Fund - Direct - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,6.44
153594,DSP Nifty Healthcare Index Fund - Direct- Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,938.74
153592,DSP Nifty Healthcare Index Fund - Regular - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,600.11
153595,DSP Nifty Healthcare Index Fund - Regular - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,41.12
151820,DSP Nifty IT ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,6723.28
153590,DSP Nifty IT Index Fund - Direct - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,2035.9
153591,DSP Nifty IT Index Fund - Direct - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,12.14
153588,DSP Nifty IT Index Fund - Regular - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,3731.08
153589,DSP Nifty IT Index Fund - Regular - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,16.15
154025,DSP Nifty Midcap 150 ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,722.02
154014,DSP Nifty Midcap 150 Index Fund - Direct - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,504.1
154015,DSP Nifty Midcap 150 Index Fund - Direct - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,15.01
154012,DSP Nifty Midcap 150 Index Fund - Regular - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,407.41
154013,DSP Nifty Midcap 150 Index Fund - Regular - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,9.55
149403,DSP Nifty Midcap 150 Quality 50 ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,9705.85
150428,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,34857.44
150429,DSP Nifty Midcap 150 Quality 50 Index Fund - Direct - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,126.47
150427,DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,10387.13
150430,DSP Nifty Midcap 150 Quality 50 Index Fund - Regular - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,36.59
154087,DSP Nifty Next 50 ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,675.45
146381,DSP Nifty Next 50 Index Fund - Direct Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,83790.91
146382,DSP Nifty Next 50 Index Fund - Direct Plan - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,442.09
146380,DSP Nifty Next 50 Index Fund - Regular Plan - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,30795.77
146383,DSP Nifty Next 50 Index Fund - Regular Plan - IDCW,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,268.32
151888,DSP Nifty PSU Bank ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,23129.89
151887,DSP Nifty Private Bank ETF,DSP Mutual Fund,Other Scheme - Other  ETFs,2026-03-31,2026-04-15,48819.02
153348,DSP Nifty Private Bank Index Fund - Direct - Growth,DSP Mutual Fund,Other Scheme - Index Funds,2026-03-31,2026-04-15,3686.73
